t # 0
e 1 6 17503
e 1 7 17504
e 1 8 17505
e 2 9 17506
e 2 6 17507
e 2 10 17508
e 2 11 17509
e 12 1 17510
e 12 13 17511
e 9 11 17512
e 11 14 17513
e 15 16 5439
e 15 17 17514
e 15 18 2188
e 15 19 6411
e 15 20 17515
e 16 3 17516
e 16 21 17517
e 17 22 17518
e 17 22 17519
e 17 15 196
e 17 23 17520
e 17 24 17521
e 3 25 17522
e 21 26 17523
e 27 3 8287
e 27 6 2109
e 26 4 17524
e 26 28 17525
e 29 21 17526
e 22 30 13288
e 22 31 17527
e 22 11 17528
e 22 32 17529
e 33 32 17530
e 33 31 17531
e 34 14 17532
e 34 35 17533
e 34 6 17534
e 14 36 367
e 35 36 17535
e 36 37 17536
e 36 37 17537
e 36 38 17538
e 36 39 4377
e 36 40 17539
e 36 41 17540
e 36 42 17541
e 36 43 17542
e 36 44 2699
e 36 45 17543
e 36 46 17544
e 36 47 11317
e 36 48 3790
e 36 49 3359
e 50 35 17545
e 50 51 17546
e 51 52 17547
e 52 36 2207
e 53 51 17548
e 53 54 17549
e 10 14 17550
e 10 11 17551
e 10 55 17552
e 56 57 17553
e 56 1 17554
e 56 58 17555
e 57 59 17556
e 57 4 17557
e 57 60 17558
e 57 61 17559
e 4 36 8
e 4 62 3059
e 63 59 17560
e 63 32 15098
e 63 64 17561
e 63 65 17562
e 66 4 24
e 66 3 17563
e 66 67 447
e 5 36 17564
e 5 26 17565
e 5 68 17566
e 5 68 17567
e 69 70 17568
e 69 71 17569
e 69 32 17570
e 70 72 17571
e 70 32 17572
e 71 73 17573
e 74 32 17574
e 74 72 17575
e 73 72 17576
e 75 69 17577
e 76 69 17578
e 76 77 17579
e 76 78 17580
e 76 79 17581
e 80 67 17582
e 80 13 17583
e 81 13 17584
e 81 82 17585
e 81 32 17586
e 82 83 9151
e 84 77 17587
e 84 59 17588
e 84 85 17589
e 85 77 17590
e 85 59 17591
e 86 84 17592
e 86 63 17593
e 86 60 17594
e 86 65 17595
e 86 87 17596
e 86 1 17597
e 86 88 13513
e 65 7 17598
e 89 65 17599
e 89 59 17600
e 89 7 17601
e 89 26 17602
e 90 17 17603
e 23 26 17604
e 23 91 17605
e 23 92 17606
e 18 26 17607
e 18 65 17608
e 18 30 1832
e 18 93 17609
e 18 94 17610
e 7 28 17611
e 7 4 1850
e 7 95 17612
e 7 96 7455
e 7 97 17613
e 7 15 1146
e 7 98 17614
e 7 99 14129
e 7 100 17615
e 101 65 17616
e 91 1 17617
e 92 7 17618
e 92 102 17619
e 92 103 17620
e 92 104 17621
e 102 11 17622
e 103 105 17623
e 60 106 17624
e 107 60 17625
e 107 108 17626
e 108 87 17627
e 109 4 56
e 109 76 14979
e 109 93 1937
e 109 110 5757
e 109 111 2812
e 109 112 17628
e 109 113 17629
e 109 7 53
e 114 4 13210
e 114 115 17630
e 115 116 17631
e 115 14 17632
e 78 71 17633
e 79 76 17634
e 79 77 13886
e 79 117 158
e 79 2 17635
e 79 118 154
e 79 119 17636
e 79 19 17637
e 79 11 17638
e 117 120 2800
e 121 122 17639
e 121 123 17640
e 122 6 17641
e 122 124 17642
e 123 4 10598
e 125 4 540
e 125 126 17643
e 126 36 8992
e 127 123 17644
e 127 4 2099
e 128 129 7399
e 128 130 17645
e 128 119 17646
e 130 131 17647
e 130 55 7708
e 119 129 7159
e 119 132 17648
e 119 133 17649
e 119 93 17650
e 119 134 17651
e 135 132 13972
e 135 129 17652
e 135 4 17653
e 135 136 17654
e 136 36 17655
e 137 4 364
e 137 129 2392
e 137 138 12279
e 110 18 17656
e 94 32 17657
e 139 32 255
e 139 93 17658
e 139 140 257
e 139 31 256
e 141 1 17659
e 141 142 17660
e 142 93 17661
e 142 5 17662
e 142 53 17663
e 142 143 17664
e 68 144 17665
e 68 4 17666
e 145 4 13077
e 133 5 17667
e 133 30 17668
e 146 93 17669
e 146 58 17670
e 58 93 17671
e 58 147 17672
e 58 148 17673
e 58 4 13930
e 58 55 17674
e 149 93 7743
e 149 124 17675
e 124 30 17676
e 124 150 17677
e 124 4 17678
e 150 1 17679
e 118 2 17680
e 118 151 17681
e 134 152 17682
e 95 30 17683
e 95 31 17684
e 95 25 17685
e 96 31 17686
e 96 32 6348
e 96 4 4328
e 25 36 17687
e 140 32 10741
e 140 31 1981
e 111 111 17688
e 111 153 17689
e 111 112 17690
e 112 113 17691
e 113 10 17692
e 153 31 17693
e 153 4 9431
e 153 32 17694
e 154 32 17695
e 154 30 17696
e 154 4 17697
e 97 14 17698
e 97 155 17699
e 98 3 15664
e 98 155 17700
e 155 14 14675
e 155 15 1435
e 19 14 17701
e 19 11 17702
e 156 157 17703
e 156 15 4715
e 20 3 17704
e 20 158 17705
e 20 159 17706
e 160 159 17707
e 143 53 17708
e 143 3 17709
e 143 1 17710
e 54 36 115
t # 75
v 0 386
v 1 104
v 2 51
v 3 587
v 4 49
v 5 98
v 6 47
v 7 7
v 8 1156
v 9 331
v 10 346
v 11 458
v 12 714
v 13 1663
v 14 3891
v 15 3248
v 16 3892
v 17 682
v 18 335
v 19 35
v 20 3893
v 21 44
v 22 52
v 23 1
v 24 500
v 25 831
v 26 202
v 27 3894
v 28 275
v 29 274
v 30 295
v 31 728
v 32 70
v 33 10
v 34 950
v 35 309
v 36 197
v 37 2230
v 38 61
v 39 170
v 40 882
v 41 48
v 42 3895
v 43 971
v 44 3051
v 45 444
v 46 1604
v 47 476
v 48 593
v 49 481
v 50 3896
v 51 944
v 52 1762
v 53 463
v 54 39
v 55 561
v 56 1601
v 57 58
v 58 120
v 59 5
v 60 257
v 61 1524
v 62 1225
v 63 3308
v 64 96
v 65 590
v 66 2803
v 67 14
v 68 556
v 69 139
v 70 208
v 71 667
v 72 3897
v 73 964
v 74 3898
v 75 875
v 76 3274
v 77 2176
v 78 3899
v 79 298
v 80 106
v 81 11
v 82 3729
v 83 3900
v 84 2472
v 85 183
v 86 140
v 87 3901
v 88 18
v 89 851
v 90 1559
v 91 2016
v 92 105
v 93 2843
v 94 1375
v 95 3398
v 96 45
v 97 2779
v 98 1809
v 99 342
v 100 633
v 101 628
v 102 264
v 103 3012
v 104 1624
v 105 617
v 106 401
v 107 3790
v 108 703
v 109 2412
v 110 461
v 111 1935
v 112 259
v 113 1170
v 114 3848
v 115 144
v 116 991
v 117 3360
v 118 1038
v 119 638
v 120 789
v 121 156
v 122 654
v 123 180
v 124 2966
v 125 2929
v 126 936
v 127 151
v 128 783
v 129 3902
v 130 668
v 131 160
v 132 3903
v 133 475
v 134 1486
v 135 603
v 136 134
v 137 325
v 138 303
v 139 893
v 140 3197
v 141 3904
v 142 56
v 143 20
v 144 1729
v 145 1212
v 146 1033
v 147 3905
v 148 1775
v 149 1149
v 150 745
v 151 143
v 152 2089
v 153 142
v 154 125
v 155 196
v 156 1915
v 157 59
v 158 308
v 159 819
v 160 271
v 161 199
v 162 1301
v 163 1191
v 164 1800
v 165 485
v 166 213
v 167 1283
v 168 3038
v 169 470
v 170 1899
v 171 155
v 172 1311
v 173 3007
v 174 574
v 175 645
v 176 184
v 177 1716
v 178 3036
v 179 1936
v 180 3237
v 181 503
v 182 3906
v 183 92
v 184 1683
v 185 296
v 186 3907
v 187 3280
e 0 1 17711
e 0 2 17712
e 0 3 17713
e 0 4 17714
e 1 5 11810
e 1 6 17715
e 5 7 313
e 5 8 17716
e 5 9 17717
e 5 10 17718
e 6 7 115
e 6 8 17719
e 6 11 17720
e 6 12 10959
e 7 13 17721
e 7 13 17722
e 7 14 17723
e 7 9 613
e 7 15 13117
e 7 16 17724
e 7 17 1547
e 7 18 617
e 7 19 41
e 7 8 3005
e 7 20 17725
e 21 4 54
e 21 22 59
e 21 23 56
e 21 24 3041
e 21 25 1937
e 21 26 1930
e 21 27 17726
e 21 28 17727
e 21 29 17728
e 4 7 3769
e 4 30 17729
e 4 31 17730
e 4 32 17731
e 4 33 13176
e 4 34 17732
e 22 35 17733
e 22 36 2728
e 22 37 17734
e 22 38 2195
e 22 39 1926
e 22 40 17735
e 22 41 6409
e 22 42 17736
e 22 43 5439
e 22 44 17737
e 45 4 6505
e 45 46 17738
e 46 5 4655
e 46 35 17739
e 46 47 17740
e 46 48 17741
e 46 6 17742
e 35 49 17743
e 49 46 17744
e 50 35 17745
e 51 52 17746
e 51 53 17747
e 51 54 14055
e 51 22 17748
e 52 4 17749
e 52 4 17750
e 52 6 9607
e 53 46 17751
e 53 55 10545
e 55 56 4625
e 55 57 1182
e 58 46 17752
e 58 46 17753
e 58 32 17754
e 58 6 466
e 58 6 5206
e 58 59 173
e 32 59 17755
e 32 60 17756
e 59 61 4309
e 59 62 3233
e 59 63 17757
e 59 64 127
e 59 65 2287
e 66 55 17758
e 66 55 17759
e 66 67 17760
e 68 55 17761
e 69 68 17762
e 69 38 2380
e 69 4 5235
e 70 38 1832
e 70 6 5446
e 70 71 13655
e 70 72 17763
e 71 73 17764
e 72 74 17765
e 75 6 17766
e 73 55 8504
e 73 76 17767
e 73 46 17768
e 3 4 5196
e 3 77 7720
e 77 78 17769
e 78 46 17770
e 79 77 7732
e 80 79 530
e 80 77 12030
e 80 81 158
e 80 82 17771
e 80 83 17772
e 82 83 17773
e 83 84 17774
e 85 3 17775
e 85 86 16152
e 85 87 17776
e 85 88 17777
e 85 89 1997
e 85 41 1099
e 85 22 289
e 85 90 17778
e 85 91 17779
e 86 83 17780
e 86 82 17781
e 23 7 8
e 23 11 1772
e 24 41 8746
e 24 55 17782
e 92 23 147
e 92 6 148
e 92 93 10406
e 92 94 4896
e 12 7 1617
e 95 6 17783
e 95 96 17784
e 41 97 15340
e 41 55 12926
e 41 98 17785
e 41 99 5050
e 41 100 17786
e 41 101 17787
e 41 102 12166
e 41 103 17788
e 41 103 17789
e 41 104 4692
e 41 52 17790
e 41 89 9696
e 41 105 17791
e 41 106 17792
e 41 107 17793
e 41 108 17794
e 41 42 17795
e 41 109 17796
e 41 110 7056
e 97 111 17797
e 97 56 17798
e 97 98 17799
e 98 6 5456
e 98 112 17800
e 113 55 17801
e 39 55 17802
e 39 114 17803
e 39 23 10743
e 39 115 10741
e 116 39 17804
e 116 39 17805
e 116 23 2460
e 117 112 17806
e 118 98 17807
e 26 119 17808
e 26 120 17809
e 119 121 17810
e 119 122 17811
e 120 41 17812
e 120 123 17813
e 122 55 17814
e 122 124 17815
e 125 119 17816
e 125 121 17817
e 100 41 7104
e 100 126 17818
e 87 127 17819
e 87 128 17820
e 127 46 17821
e 129 46 17822
e 129 5 17823
e 88 46 17824
e 130 88 17825
e 130 46 17826
e 130 131 17827
e 131 106 17828
e 106 132 17829
e 106 55 17830
e 106 46 17831
e 106 97 17832
e 106 23 6934
e 106 59 17833
e 132 133 17834
e 134 131 17835
e 134 135 17836
e 134 55 16771
e 89 55 17837
e 89 88 2931
e 89 6 8553
e 89 136 17838
e 101 46 17839
e 101 31 17840
e 102 23 540
e 102 46 17841
e 103 23 17842
e 103 46 17843
e 31 137 1656
e 94 138 17844
e 139 23 17399
e 139 115 17845
e 36 100 17846
e 36 140 17847
e 36 88 16815
e 36 22 309
e 36 127 17848
e 36 91 17849
e 140 55 17850
e 140 132 17851
e 104 132 17852
e 141 55 17853
e 142 141 17854
e 142 6 6791
e 142 143 6792
e 136 144 17855
e 136 53 17856
e 136 145 17857
e 136 36 2259
e 144 6 5298
e 144 28 17858
e 28 146 17859
e 147 28 17860
e 147 148 17861
e 148 5 17862
e 149 144 17863
e 149 127 17864
e 27 150 17865
e 29 29 17866
e 29 135 17867
e 150 6 17868
e 143 28 17869
e 143 151 1196
e 143 152 17870
e 143 153 2756
e 152 151 17871
e 152 154 17872
e 154 135 17873
e 154 135 17874
e 154 106 733
e 154 22 13628
e 155 135 7111
e 37 154 17875
e 37 156 17876
e 37 157 17877
e 156 38 8659
e 157 151 17878
e 157 151 17879
e 157 46 17880
e 157 158 17881
e 158 5 17882
e 153 159 17883
e 153 160 17884
e 159 23 1879
e 159 46 17885
e 161 38 5845
e 161 28 17886
e 146 6 17887
e 162 146 17888
e 162 5 17889
e 145 46 17890
e 145 163 17891
e 145 4 17892
e 67 83 17893
e 164 53 17894
e 164 90 17895
e 163 165 17896
e 166 165 17897
e 105 55 17898
e 107 115 17899
e 115 7 423
e 115 167 17900
e 115 57 4873
e 168 115 17901
e 168 133 17902
e 169 88 13180
e 169 5 17903
e 108 23 17904
e 108 160 17905
e 42 23 17906
e 42 160 17907
e 42 46 17908
e 160 153 9996
e 170 115 15089
e 170 46 17909
e 171 4 17910
e 171 172 17911
e 171 48 17912
e 172 115 17913
e 172 154 17914
e 173 46 17915
e 174 22 1972
e 174 175 17916
e 175 176 17917
e 175 106 17918
e 43 177 17919
e 43 178 17920
e 177 55 12072
e 178 177 17921
e 178 6 17922
e 176 179 17923
e 176 11 17924
e 180 98 17925
e 181 175 17926
e 44 182 17927
e 182 46 17928
e 90 106 17929
e 90 115 17930
e 183 23 10584
e 91 4 17931
e 109 184 17932
e 109 185 17933
e 110 186 17934
e 187 184 17935
e 186 67 17936
t # 76
v 0 52
v 1 3280
v 2 606
v 3 1896
v 4 1298
v 5 256
v 6 202
v 7 3908
v 8 265
v 9 318
v 10 61
v 11 3909
v 12 963
v 13 720
v 14 1686
v 15 2903
v 16 4
v 17 585
v 18 1845
v 19 176
v 20 125
v 21 3910
v 22 156
v 23 44
v 24 3911
v 25 841
v 26 831
v 27 3912
v 28 574
v 29 1
v 30 3913
v 31 48
v 32 120
v 33 1960
v 34 805
v 35 47
v 36 3914
v 37 875
v 38 144
v 39 2506
v 40 7
v 41 41
v 42 233
v 43 3915
v 44 3916
v 45 2981
v 46 3917
v 47 892
v 48 3918
v 49 1835
v 50 21
v 51 1546
v 52 3619
v 53 3919
v 54 43
v 55 3248
v 56 3920
v 57 14
v 58 3435
v 59 1071
v 60 3921
v 61 3922
v 62 3923
v 63 2478
v 64 3495
v 65 35
v 66 3924
v 67 3925
v 68 3926
v 69 1656
v 70 102
v 71 12
v 72 2343
v 73 1084
v 74 3927
v 75 551
v 76 1506
v 77 266
v 78 230
v 79 653
v 80 2152
v 81 155
v 82 693
v 83 269
v 84 74
v 85 1950
v 86 1101
v 87 378
v 88 292
v 89 91
v 90 2290
v 91 161
v 92 476
v 93 58
v 94 106
v 95 11
v 96 3029
v 97 295
v 98 183
v 99 140
v 100 76
v 101 3089
v 102 3928
v 103 3929
v 104 218
v 105 649
v 106 3930
v 107 2957
v 108 235
v 109 215
v 110 186
v 111 3821
v 112 2623
v 113 604
v 114 121
v 115 1679
v 116 178
v 117 105
v 118 1188
v 119 63
v 120 826
v 121 2974
v 122 1375
v 123 3034
v 124 1978
v 125 862
v 126 3206
v 127 237
v 128 146
v 129 3931
v 130 3932
v 131 1729
v 132 395
v 133 86
v 134 878
v 135 1900
v 136 810
v 137 153
v 138 1767
v 139 393
v 140 3323
v 141 232
v 142 1892
v 143 744
v 144 485
v 145 1256
v 146 3259
v 147 2037
v 148 210
v 149 1111
v 150 1311
v 151 486
v 152 1254
v 153 2078
v 154 536
v 155 145
v 156 3933
v 157 3
v 158 3934
v 159 244
v 160 404
v 161 1016
v 162 2117
v 163 1243
v 164 2642
v 165 64
v 166 1167
v 167 687
v 168 735
v 169 225
v 170 539
v 171 2039
v 172 3032
v 173 675
v 174 3125
v 175 398
v 176 73
v 177 1404
v 178 214
v 179 3935
v 180 3936
v 181 3937
v 182 3938
v 183 3939
v 184 627
v 185 3940
v 186 3941
v 187 80
v 188 289
v 189 2218
v 190 3942
v 191 2
v 192 15
v 193 508
v 194 3943
v 195 704
v 196 2373
v 197 1088
v 198 281
v 199 204
v 200 3944
v 201 3376
v 202 169
v 203 3945
v 204 2566
v 205 2858
v 206 112
v 207 2089
v 208 219
v 209 480
v 210 619
v 211 2611
v 212 879
v 213 880
v 214 490
v 215 1737
v 216 213
v 217 221
v 218 154
v 219 3091
v 220 1517
v 221 401
v 222 1276
v 223 1398
v 224 400
v 225 895
v 226 896
v 227 1882
v 228 888
v 229 2168
v 230 262
v 231 662
v 232 668
v 233 130
v 234 1588
v 235 603
v 236 957
v 237 886
v 238 1691
v 239 193
v 240 3946
v 241 1061
v 242 1227
v 243 3372
v 244 3947
v 245 59
v 246 2562
v 247 136
v 248 2069
v 249 3948
v 250 3949
v 251 2232
v 252 416
v 253 666
v 254 170
v 255 2929
v 256 172
v 257 65
v 258 3950
v 259 2765
v 260 677
v 261 137
v 262 3951
e 0 1 17937
e 0 2 15209
e 0 3 17938
e 0 4 17939
e 0 5 17940
e 0 6 4706
e 0 7 17941
e 0 8 17942
e 0 9 17943
e 0 10 2195
e 0 11 17944
e 0 12 17945
e 0 13 17946
e 0 14 17947
e 0 15 17948
e 1 16 17949
e 1 17 17950
e 1 18 17951
e 1 19 17952
e 1 20 17953
e 1 21 17954
e 1 22 17955
e 23 24 17956
e 23 25 17957
e 23 26 1937
e 23 27 17958
e 23 0 59
e 23 28 1928
e 23 14 17959
e 23 29 56
e 23 30 17960
e 23 31 53
e 23 32 2812
e 23 33 6128
e 23 34 17961
e 24 35 17962
e 25 36 17963
e 25 37 17964
e 25 38 17965
e 25 39 17966
e 35 40 115
e 35 41 17967
e 35 42 17968
e 40 43 17969
e 40 44 17970
e 40 45 11327
e 40 46 17971
e 40 22 2994
e 40 47 17972
e 40 48 17973
e 40 49 5637
e 40 50 27
e 40 51 4377
e 40 52 15466
e 40 53 17974
e 40 54 49
e 40 55 13117
e 40 56 17975
e 40 57 17976
e 40 58 14198
e 40 59 2699
e 40 60 17977
e 40 61 17978
e 40 62 17979
e 40 63 8663
e 40 64 17980
e 40 65 41
e 40 66 17981
e 40 67 17982
e 40 68 17983
e 36 69 17984
e 37 1 17985
e 37 39 17986
e 69 70 17987
e 70 71 2573
e 70 22 17988
e 71 16 17989
e 72 31 17990
e 72 73 17991
e 31 19 17992
e 31 22 17993
e 31 36 17994
e 31 74 17995
e 31 75 17996
e 31 76 17997
e 31 35 687
e 31 35 688
e 31 77 6386
e 31 6 1873
e 31 78 17998
e 31 42 15507
e 31 42 17999
e 31 42 18000
e 31 79 18001
e 31 80 18002
e 31 81 18003
e 31 82 18004
e 31 83 18005
e 31 84 91
e 31 84 92
e 31 85 18006
e 31 0 1146
e 31 0 4924
e 31 86 2775
e 31 87 16950
e 73 31 18007
e 73 88 18008
e 73 89 18009
e 19 71 18010
e 19 71 11069
e 19 16 18011
e 19 90 18012
e 19 91 15493
e 19 92 18013
e 89 93 139
e 94 88 521
e 94 73 18014
e 94 95 158
e 94 19 16929
e 94 96 18015
e 94 97 526
e 98 73 18016
e 98 99 16152
e 98 100 14628
e 98 101 18017
e 98 0 289
e 98 0 18018
e 98 102 18019
e 98 30 18020
e 98 103 18021
e 98 104 18022
e 98 33 18023
e 98 105 18024
e 99 91 18025
e 99 106 18026
e 91 107 18027
e 91 108 18028
e 107 71 18029
e 109 110 368
e 109 111 18030
e 109 112 18031
e 110 16 18032
e 112 17 18033
e 17 40 4406
e 113 29 1246
e 113 114 18034
e 113 115 18035
e 29 40 8
e 29 22 18036
e 114 116 18037
e 117 29 147
e 117 17 4894
e 117 118 3089
e 117 119 1912
e 117 120 1913
e 117 121 18038
e 117 122 4896
e 117 123 18039
e 117 124 6208
e 116 125 18040
e 116 17 18041
e 116 126 18042
e 116 127 18043
e 125 128 18044
e 125 29 2036
e 100 129 18045
e 100 130 18046
e 100 77 9075
e 129 35 18047
e 130 10 18048
e 130 1 18049
e 131 35 5298
e 131 47 8569
e 47 22 8624
e 101 132 18050
e 101 0 18051
e 132 17 18052
e 132 133 18053
e 132 29 9905
e 132 0 18054
e 133 134 18055
e 3 1 18056
e 135 10 6117
e 135 29 11265
e 135 0 18057
e 135 112 18058
e 136 112 18059
e 136 119 18060
e 119 40 367
e 27 137 18061
e 27 31 18062
e 74 138 18063
e 74 139 18064
e 140 36 18065
e 138 125 18066
e 138 141 18067
e 141 142 18068
e 143 29 1700
e 142 29 18069
e 142 144 18070
e 144 29 11343
e 145 4 18071
e 4 146 18072
e 4 147 18073
e 4 148 18074
e 4 149 18075
e 146 1 18076
e 150 146 18077
e 150 151 18078
e 20 19 18079
e 20 1 18080
e 152 20 18081
e 152 110 18082
e 152 151 18083
e 75 153 18084
e 75 0 18085
e 76 154 18086
e 76 90 9212
e 153 155 18087
e 147 156 18088
e 147 157 6573
e 149 13 2818
e 156 158 18089
e 157 40 22
e 13 159 3177
e 13 160 18090
e 13 1 18091
e 13 19 18092
e 159 161 2497
e 159 162 6910
e 163 19 18093
e 163 16 18094
e 164 31 18095
e 164 19 18096
e 164 165 18097
e 166 35 3562
e 166 167 18098
e 166 31 18099
e 167 168 1681
e 6 167 18100
e 6 19 14995
e 6 169 18101
e 6 170 18102
e 42 40 401
e 169 167 18103
e 169 19 16319
e 171 19 18104
e 171 5 18105
e 5 31 18106
e 172 29 13210
e 172 167 18107
e 170 92 18108
e 7 173 18109
e 7 174 18110
e 7 175 18111
e 174 93 13082
e 176 174 18112
e 176 39 8805
e 176 177 18113
e 8 26 18114
e 8 178 18115
e 8 179 18116
e 8 29 18117
e 8 19 18118
e 180 0 18119
e 102 181 18120
e 102 182 18121
e 181 183 18122
e 184 182 18123
e 184 95 2276
e 184 185 18124
e 186 185 18125
e 28 0 1972
e 28 31 11800
e 28 187 18126
e 28 188 18127
e 9 19 18128
e 9 1 18129
e 9 189 14423
e 79 29 12985
e 79 19 18130
e 80 29 10069
e 80 190 18131
e 80 191 18132
e 191 29 17
e 191 19 914
e 191 192 18
e 193 35 10118
e 193 194 18133
e 193 195 18134
e 194 10 18135
e 194 35 18136
e 194 19 18137
e 195 196 18138
e 197 19 18139
e 197 35 18140
e 197 198 18141
e 198 35 18142
e 199 193 18143
e 196 17 18144
e 196 35 18145
e 196 200 18146
e 196 159 18147
e 200 201 18148
e 57 108 18149
e 86 10 18150
e 86 38 18151
e 86 31 18152
e 86 57 18153
e 86 202 18154
e 86 108 18155
e 38 93 4873
e 38 203 18156
e 38 204 18157
e 205 38 18158
e 81 206 18159
e 81 19 18160
e 82 206 18161
e 82 207 18162
e 208 19 18163
e 208 10 7469
e 209 81 18164
e 207 206 18165
e 207 19 18166
e 210 211 18167
e 210 212 18168
e 212 57 18169
e 212 213 2094
e 212 214 18170
e 215 211 18171
e 215 206 18172
e 216 213 2100
e 30 217 18173
e 30 218 18174
e 120 219 18175
e 217 1 18176
e 220 26 18177
e 220 103 18178
e 103 221 18179
e 103 159 18180
e 221 222 18181
e 104 35 2132
e 104 19 16056
e 104 16 18182
e 83 38 18183
e 83 25 18184
e 84 40 102
e 204 71 18185
e 223 38 7577
e 223 41 18186
e 224 38 741
e 224 42 18187
e 225 38 2139
e 225 226 2140
e 226 29 2142
e 226 191 18188
e 227 29 8162
e 192 31 18189
e 39 228 18190
e 32 31 463
e 32 93 18191
e 85 229 18192
e 230 85 18193
e 231 230 18194
e 231 232 18195
e 232 233 18196
e 232 234 18197
e 234 233 18198
e 234 235 18199
e 235 236 18200
e 236 222 18201
e 236 237 18202
e 11 85 18203
e 11 177 18204
e 177 238 4943
e 238 239 18205
e 33 1 18206
e 33 240 18207
e 123 40 18208
e 124 178 18209
e 240 241 18210
e 105 242 18211
e 242 19 18212
e 242 243 18213
e 244 19 18214
e 244 10 18215
e 245 19 16215
e 245 246 18216
e 96 242 18217
e 247 29 1890
e 247 0 9876
e 12 248 18218
e 12 249 18219
e 249 250 18220
e 250 31 18221
e 251 1 18222
e 251 252 15970
e 253 0 18223
e 253 254 18224
e 253 188 18225
e 253 8 18226
e 254 255 18227
e 255 1 18228
e 255 108 18229
e 256 115 18230
e 256 31 18231
e 256 257 18232
e 257 258 18233
e 87 259 18234
e 15 93 18235
e 259 260 18236
e 259 260 18237
e 260 29 18238
e 258 29 18239
e 187 29 7770
e 187 261 18240
e 188 19 18241
e 261 29 208
e 261 19 18242
e 34 10 9848
e 34 262 18243
e 34 16 18244
t # 77
v 0 3952
v 1 1
v 2 131
v 3 7
v 4 1458
v 5 950
v 6 458
v 7 3953
v 8 652
v 9 3954
v 10 3955
v 11 2234
v 12 786
v 13 29
v 14 18
v 15 3956
v 16 855
v 17 3957
v 18 787
v 19 23
v 20 770
v 21 2246
v 22 156
v 23 3958
v 24 3959
v 25 43
v 26 769
v 27 35
v 28 3960
v 29 1966
v 30 1537
v 31 48
v 32 1526
v 33 3961
v 34 58
v 35 3962
v 36 3541
v 37 2302
v 38 3963
v 39 3964
v 40 3965
v 41 3966
v 42 3967
v 43 3968
v 44 3969
v 45 3970
v 46 2062
v 47 3592
v 48 3971
v 49 291
v 50 22
v 51 1870
v 52 3081
v 53 3073
v 54 82
v 55 363
v 56 83
v 57 91
v 58 89
v 59 799
v 60 798
v 61 158
v 62 86
v 63 439
v 64 1276
v 65 3185
v 66 412
v 67 831
v 68 281
v 69 169
v 70 2788
v 71 64
v 72 2478
v 73 690
v 74 2110
v 75 6
v 76 2413
v 77 3
v 78 1390
v 79 1441
v 80 197
v 81 889
v 82 233
v 83 3972
v 84 235
v 85 819
v 86 144
v 87 474
v 88 136
v 89 106
v 90 298
v 91 295
v 92 1329
v 93 1337
v 94 891
v 95 920
v 96 1584
v 97 391
v 98 912
v 99 1191
v 100 125
v 101 1663
v 102 3973
v 103 733
v 104 481
v 105 134
v 106 315
v 107 202
v 108 1213
v 109 3974
v 110 244
v 111 3975
v 112 3976
v 113 434
v 114 180
v 115 3977
v 116 300
v 117 1016
v 118 257
v 119 708
v 120 1224
v 121 1463
v 122 3978
v 123 183
v 124 121
v 125 587
v 126 198
v 127 1230
v 128 627
v 129 10
v 130 699
v 131 3979
v 132 17
v 133 120
v 134 691
v 135 90
v 136 44
v 137 175
v 138 3980
v 139 1220
v 140 1778
v 141 2891
v 142 3981
v 143 97
v 144 536
v 145 705
v 146 225
v 147 208
v 148 98
v 149 624
v 150 230
v 151 840
v 152 47
v 153 274
v 154 898
v 155 854
v 156 103
v 157 678
v 158 856
v 159 830
v 160 5
v 161 96
v 162 604
v 163 745
v 164 61
v 165 74
v 166 1301
v 167 142
v 168 69
v 169 3982
v 170 237
v 171 1885
v 172 3983
v 173 605
v 174 729
v 175 751
v 176 73
v 177 2321
v 178 3075
v 179 490
v 180 2422
v 181 3984
v 182 3985
v 183 2447
v 184 3986
v 185 294
v 186 1144
v 187 937
v 188 3987
v 189 663
v 190 3988
v 191 2498
v 192 2953
v 193 3352
v 194 835
v 195 3360
v 196 76
v 197 128
v 198 549
v 199 486
v 200 500
v 201 3989
v 202 2025
v 203 685
v 204 667
v 205 1825
v 206 2508
v 207 227
v 208 62
v 209 3990
v 210 20
v 211 13
v 212 260
v 213 195
v 214 1793
v 215 980
v 216 124
v 217 50
v 218 2252
v 219 223
v 220 1566
v 221 712
v 222 829
v 223 454
v 224 3991
v 225 80
v 226 102
e 0 1 18245
e 0 2 18246
e 1 3 8
e 1 4 18247
e 1 5 2305
e 1 6 1772
e 2 7 18248
e 2 8 6307
e 2 9 18249
e 10 1 18250
e 10 11 18251
e 12 2 18252
e 13 14 18253
e 13 15 18254
e 15 3 18255
e 15 16 18256
e 3 17 18257
e 3 18 18258
e 3 18 18259
e 3 18 18260
e 3 19 29
e 3 20 1759
e 3 21 7560
e 3 22 7561
e 3 23 18261
e 3 24 18262
e 3 25 49
e 3 26 1757
e 3 27 41
e 3 28 18263
e 3 29 18264
e 3 30 4364
e 3 31 18265
e 3 32 18266
e 3 33 18267
e 3 34 18268
e 3 35 18269
e 3 36 18270
e 3 37 18271
e 3 38 18272
e 3 39 18273
e 3 40 18274
e 3 40 18275
e 3 41 18276
e 3 42 18277
e 3 43 18278
e 3 44 18279
e 3 45 18280
e 3 46 6655
e 3 47 18281
e 3 48 18282
e 3 49 11326
e 3 50 11317
e 3 51 5680
